Age,Prior Crimes,Sex (Male=1),Felony Charge (1=Yes),race_binary,actual_outcome,predicted_prob
-0.5898771,-0.0036037134,0.010942301,0.1960756,0,0,0.40625727
0.7435797,-0.29097873,0.17862977,0.0137064,0,1,0.6574476
-0.017137634,-1.0696884,-0.63769823,-0.22397155,0,1,0.1254842
-0.033304386,4.0007825,-0.16033354,0.17780429,1,1,0.9818711
-0.14578131,0.41527933,0.078553684,0.114862345,0,1,0.6153643
-0.017137634,-1.0696884,-0.63769823,-0.22397155,0,0,0.1254842
0.6645363,-0.36791942,0.17615461,-0.13273136,0,0,0.58590055
-0.031700592,-0.767151,0.0044162106,0.026821867,0,0,0.3185139
-0.41713735,-0.62260544,0.07520702,-0.21113184,0,0,0.2370967
-0.14406885,-0.9400988,0.11761503,0.12180152,0,0,0.3020093
-0.12587549,1.5718389,0.045162898,0.17445983,1,1,0.84192085
0.109918885,0.9562261,0.010506527,0.10375846,1,1,0.7662782
1.2616969,0.59143806,0.09567064,0.112422414,0,1,0.887777
-0.2383272,-0.41610628,-0.31612214,-0.026185725,1,0,0.27096403
0.5509627,1.5791636,0.02866749,0.14568374,1,1,0.9098235
1.0996723,0.7325598,0.12837566,0.097602196,1,0,0.8874759
0.46079138,0.70828396,-0.35468328,0.100391716,1,0,0.71540624
0.19922099,1.3210713,0.042664286,-0.050179634,1,1,0.8205061
0.093062006,0.5712454,0.100389965,0.14540732,1,0,0.7144525
0.1738222,0.47327423,0.102994815,0.05846359,0,1,0.6932928
0.19455168,1.619588,0.046476107,0.03668008,1,1,0.8703774
0.027386254,-0.48750558,0.0014299038,-0.21582174,0,1,0.3390551
-0.34063706,-0.47858492,-0.003132398,0.07849296,0,1,0.3236916
0.98842394,0.21624427,0.021605112,0.026096027,0,0,0.77891827
-0.5976987,-0.20725536,-0.006143942,0.08118086,1,0,0.3267518
0.4352089,-1.0092001,0.053982,0.015263316,0,0,0.37807143
-1.6121945,-0.8373428,-0.007255477,-0.15772407,1,0,0.06865645
-0.3298381,-0.6560499,0.0016177157,-0.051946215,1,1,0.26323664
0.2979635,1.4568564,0.08346974,-0.017651351,1,1,0.8614807
0.3704688,-0.33479458,0.09317633,0.1830406,0,0,0.57905483
0.48583597,0.75073344,0.07982902,0.10901861,1,0,0.8072783
-0.24267258,-0.8427063,0.03627781,0.120303825,1,0,0.28459266
0.7267412,-0.62051713,0.056434408,-0.047940623,1,0,0.53039277
0.5466731,0.30136907,0.07393397,-0.26505184,0,0,0.660142
-0.65702367,0.648981,0.014929,0.12300385,1,0,0.5341702
-0.13382354,-0.81475264,-0.3683478,0.18319596,0,0,0.24476616
-0.010813611,-0.3554104,0.09572825,-0.3675079,1,1,0.34728384
-0.2664935,-0.30224368,0.09918895,0.1639428,0,0,0.42589936
-0.17787564,-0.31358784,0.043225303,-0.17806748,0,0,0.34994024
-0.6139107,-0.4438347,-0.027978562,0.11523886,1,1,0.27618173
-0.16338737,3.6296184,0.097278155,-0.103805326,1,0,0.96972543
0.6645363,-0.36791942,0.17615461,-0.13273136,1,0,0.58590055
-0.011946609,0.6272936,0.06415936,-0.10486034,0,0,0.6414469
0.022564005,0.4243037,-0.04804404,0.21037632,1,0,0.6493546
-0.94495857,-0.36794195,0.088949315,0.05992606,0,1,0.23920886
-0.06494203,-0.5670957,-0.01898694,0.030502085,1,0,0.3512569
0.5939788,0.6577039,0.068687476,0.025068719,1,1,0.7945287
-0.086064786,-0.90025806,0.06685079,0.04920561,1,1,0.29665807
-0.26094666,1.14524,0.18458027,0.083978355,1,0,0.76130646
-0.6843656,-0.23163809,0.020539783,-0.09994298,0,0,0.2712274
-0.6592341,0.7959259,0.029043654,0.05461137,1,1,0.5565942
0.26381847,0.93703586,0.0973743,0.2199857,1,0,0.82130545
0.3635513,-0.79011506,0.037445754,0.069952466,0,0,0.42258713
-1.0818218,0.8942476,0.035275985,-0.082747795,1,0,0.44323525
-0.26491097,-0.710921,-0.3641542,-0.40686613,0,0,0.14933233
-0.00145521,0.49684238,-0.3978769,0.18156163,1,1,0.57103515
-2.057398,1.5352128,0.037869435,-0.10370387,1,1,0.3586989
-0.7842529,1.8891888,0.048337996,0.096970975,1,1,0.7785522
-0.10894923,0.05299563,-0.35265243,0.025621945,1,1,0.40709674
-0.6359271,1.0534917,-0.00971739,-0.0037683703,1,1,0.6013475
-0.16201726,-0.08592744,-0.37661594,-0.21192111,0,1,0.3037554
-0.377119,3.7038937,0.047971617,0.09409892,1,0,0.96999276
0.6452373,0.523228,0.110314734,0.011946608,0,1,0.78545284
-0.51763314,-0.10564346,-0.56934613,-0.09751561,0,0,0.21701704
-0.46777716,-0.13676961,-0.0021348246,0.11302383,0,0,0.380682
-0.3812605,-0.042885054,0.060662925,0.094501615,1,0,0.4348777
-0.1284967,1.2558483,0.055353247,0.0250725,1,1,0.7711438
0.17697032,-0.4764608,0.07335443,0.10302848,1,0,0.47100657
-0.3559809,-0.6711141,-0.14955585,0.2686512,1,0,0.2888457
-0.6184959,-0.5684473,0.09034711,-0.18925048,1,0,0.21774746
-0.42163578,-0.2104852,-0.0047119213,0.1438794,0,1,0.3808482
-0.43192902,1.2916245,-0.17500405,0.08903583,1,0,0.6858377
-0.34571588,0.74790347,-0.018659987,-0.16661334,1,1,0.55574673
-1.3841027,1.2151786,-0.015261649,0.08367789,1,0,0.47664115
-0.3812605,-0.042885054,0.060662925,0.094501615,1,0,0.4348777
-0.9610011,-0.7860349,0.12969172,-0.10891996,0,0,0.15196651
1.3112837,-1.1106265,0.104420595,-0.06982547,0,1,0.5602697
-0.47300574,-0.82568413,0.12966406,-0.20960952,1,1,0.20235643
0.6948063,0.49139342,0.055282403,-0.06594807,1,1,0.7654037
-0.58757967,-0.8360558,0.13681109,-0.046542305,0,0,0.20976168
-0.8611406,2.0666263,0.037977,-0.26311302,0,1,0.72856456
0.54869,0.6348564,0.08245354,-0.0075176223,0,0,0.7799692
-0.9610011,-0.7860349,0.12969172,-0.10891996,0,1,0.15196651
1.009619,-0.7063456,0.098187394,0.010238512,1,0,0.6031727
-0.6843656,-0.23163809,0.020539783,-0.09994298,1,0,0.2712274
-0.45282322,0.298353,0.10725513,-0.097742364,0,1,0.4655662
-0.8191289,-0.64949083,-0.21258608,0.059763707,1,0,0.16597332
1.009619,-0.7063456,0.098187394,0.010238512,1,0,0.6031727
-1.529779,-0.33035108,-0.017772477,-0.20933728,0,0,0.11103267
0.047038183,-0.833158,-0.1284292,0.2352857,1,0,0.33799103
-0.27204654,-0.58521223,0.012754892,0.006499792,0,1,0.3034336
-0.5391264,1.9968467,0.07258855,0.04605595,1,1,0.829681
0.33922797,4.0299573,0.043537453,0.08859404,1,1,0.9891031
0.093062006,0.5712454,0.100389965,0.14540732,0,1,0.7144525
0.035576917,-0.31354246,0.1203358,0.057601415,0,1,0.47676057
-0.817281,1.7456192,0.07303694,-0.29361254,0,1,0.6714534
-0.4655637,-0.17686766,0.10687809,0.04133482,1,0,0.3805499
-0.8765253,0.31803665,0.066269375,0.063352324,1,1,0.39607108
-2.2002761,0.8897465,-0.046881877,0.11132097,1,1,0.22459488
-0.70384556,1.3528434,-0.15888532,-0.09319812,1,0,0.59962857
-0.60518795,1.0766976,-0.006283712,-0.0061135297,0,1,0.6144642
-0.19402589,-1.0123538,0.039399985,0.06018788,1,0,0.24977972
0.64780587,0.103339225,0.06202404,0.08962938,1,1,0.7129597
1.7259288,-1.1953589,-0.464888,0.23272115,1,1,0.5757638
-0.11484784,-0.32360154,-0.46902657,-0.071679585,1,1,0.27445173
0.6469507,0.5878402,-0.22539265,0.32713705,1,1,0.7930717
0.35069242,-0.7318831,0.059840277,0.04363185,1,0,0.43273145
0.11103536,0.041424207,0.060282562,0.2029893,0,1,0.60413754
-1.5875489,-1.0603253,0.14109361,0.028943563,1,1,0.07792849
-1.0792873,-0.9235641,0.06745023,0.22592966,1,0,0.15414314
-0.7208264,-0.90404266,-0.6033274,-0.2890679,0,0,0.07514208
0.13831693,0.40674236,0.10495342,0.03743099,0,0,0.6669556
0.5002475,-0.9627575,0.18505132,-0.019278506,1,0,0.42806908
0.48583597,0.75073344,0.07982902,0.10901861,1,1,0.8072783
-0.41027662,1.3170564,0.072467394,-0.25126123,0,0,0.6758995
-0.049030893,-0.2483113,0.038047064,-0.40111047,1,0,0.34222338
1.0996723,0.7325598,0.12837566,0.097602196,0,0,0.8874759
-0.3332818,0.4610759,0.0055780197,0.17642395,1,1,0.57854414
0.07818635,-0.09893902,0.033009727,0.08818461,1,1,0.52683556
1.3112837,-1.1106265,0.104420595,-0.06982547,1,1,0.5602697
-0.4204428,1.5120478,0.04610345,0.2223198,0,1,0.79690003
-1.7583122,0.78630203,-0.050627936,-0.16603802,1,1,0.23475157
0.8306198,0.7204603,0.04488797,0.21580881,1,1,0.86041975
1.0889417,-0.6888656,0.12763251,-0.010019092,0,0,0.62824446
-0.10234093,-0.1655624,-0.0062676007,0.07875295,1,1,0.4530353
0.4103549,-0.7961327,0.17045256,0.117435694,0,0,0.4772942
-0.6248666,-0.6723731,-0.04438173,-0.07761769,0,1,0.19588166
0.19670732,-1.0199882,0.10673828,0.036177427,0,0,0.33774465
0.9865906,0.12402607,0.11314843,-0.01359934,1,0,0.77156514
0.44793954,-0.18292224,0.12838252,-0.14790422,1,1,0.5627916
-0.6248666,-0.6723731,-0.04438173,-0.07761769,1,0,0.19588166
-0.4200901,-0.5200464,0.07020248,-0.10054005,0,0,0.27618417
0.21874169,-0.9867566,0.062258393,0.13217783,1,0,0.36202765
0.047623035,0.8667003,-0.009521807,-0.044684235,0,1,0.70414627
-0.634516,-0.7253406,-0.5222328,-0.28089398,0,0,0.10377379
-0.19062428,-0.6454753,0.17519103,-0.09501112,0,0,0.3210576
-0.61209863,0.17182803,0.10756685,0.043303624,0,0,0.42986643
-0.2216672,-0.6589039,-0.3439875,-0.33716732,0,1,0.17440544
2.3616333,1.0350614,0.09344029,-0.021216083,0,0,0.9699948
0.06455987,-0.2493988,0.102120936,0.07896445,0,0,0.50081253
1.120006,0.5425637,0.1458291,0.17776777,0,1,0.8800782
0.27239624,0.42284694,-0.00941398,-0.24256782,0,0,0.6107023
-0.05723688,-0.1932556,0.019642383,-0.19695187,0,1,0.39632568
-0.05723688,-0.1932556,0.019642383,-0.19695187,0,1,0.39632568
-0.16461696,0.8957302,0.047236755,0.060434952,1,1,0.69968307
-0.97777635,-0.98128986,0.1796504,0.047931317,0,0,0.15129492
0.045306303,3.374742,0.033479866,0.3017834,0,0,0.97729754
1.009619,-0.7063456,0.098187394,0.010238512,1,0,0.6031727
-1.1374667,1.3940115,-0.20218146,-0.19977774,0,1,0.46545216
-0.8082925,0.59287965,0.055700313,-0.12061051,1,1,0.43209234
0.48068509,1.6376953,0.043695524,-0.018168092,1,1,0.8957538
-0.3356344,3.0578492,0.063901454,0.33123678,1,1,0.95788634
-0.49937135,1.0542859,0.0005448825,0.11750797,0,0,0.66373223
-1.2139128,0.94645274,-0.014091136,0.08009857,1,1,0.45154035
0.44793954,-0.18292224,0.12838252,-0.14790422,1,1,0.5627916
0.14926195,-0.38211676,0.11628136,-0.036242984,1,0,0.46361125
-0.23670171,-0.058051962,0.13777068,-0.118059985,0,0,0.4333885
0.7775865,0.68986833,0.060531773,0.18812318,1,0,0.84852946
0.86564463,1.1405079,0.076064676,-0.03686322,1,1,0.88618577
-0.25127903,0.44519866,0.05153742,0.16989695,0,0,0.6040473
-0.34063706,-0.47858492,-0.003132398,0.07849296,1,0,0.3236916
-0.20822456,3.0611234,0.10576661,-0.08587495,0,0,0.94683856
-0.28810287,-0.49350113,-0.45317966,0.07773865,1,0,0.2404816
0.21978113,0.117098235,-0.057131518,0.054599214,0,0,0.5845186
-0.7631423,1.0321058,-0.45475376,0.117918745,1,1,0.48478797
-0.09593769,0.18520777,0.112232625,0.06942364,0,0,0.5690387
-0.37323332,1.1872662,0.15818852,0.24409011,1,1,0.77264637
0.49731013,-0.21915065,0.15876418,0.070732504,0,1,0.62589824
-0.68017775,-0.32726446,0.0083457595,0.09988745,0,1,0.2906549
-0.09221276,1.0661337,-0.060062937,0.15428814,1,1,0.7455752
0.48327807,2.2176611,0.10363941,-0.14503361,1,1,0.9350236
0.2455198,-0.69992083,0.056827888,-0.14765896,1,1,0.36859983
-0.88437873,0.29366258,0.07580442,-0.15681383,1,1,0.33967954
0.2455198,-0.69992083,0.056827888,-0.14765896,1,0,0.36859983
0.21874169,-0.9867566,0.062258393,0.13217783,1,0,0.36202765
-0.25365737,-0.24788699,0.13905741,0.032556046,0,0,0.4199625
1.2213167,0.6231316,0.11043555,-0.025531612,1,1,0.87395126
1.009619,-0.7063456,0.098187394,0.010238512,1,1,0.6031727
-0.024374371,-0.9376423,-0.3423906,0.1000077,1,1,0.23193869
1.2213167,0.6231316,0.11043555,-0.025531612,1,1,0.87395126
0.06833248,0.37411773,0.10626795,0.046427548,1,0,0.64614785
0.3635513,-0.79011506,0.037445754,0.069952466,0,0,0.42258713
1.0889417,-0.6888656,0.12763251,-0.010019092,0,1,0.62824446
0.15285149,-0.20653306,0.011300728,-0.012053229,1,0,0.48814467
-0.26756948,-0.020358711,-0.46712998,0.06357122,1,0,0.33526134
-0.28873885,1.2615873,-0.033133656,0.037411064,1,1,0.7279269
-0.55990386,-0.77306247,0.12291661,-0.15657516,0,0,0.20430188
0.1922007,-0.17737488,-0.04831163,-0.2468822,1,1,0.4320813
-0.5337572,-0.5356761,0.042634733,0.08320155,1,0,0.28158903
0.6962107,-0.8385831,0.11057785,-0.012622253,1,1,0.49064773
0.039173875,-0.3578993,0.11118026,-0.10806796,0,1,0.42345414
0.027386254,-0.48750558,0.0014299038,-0.21582174,1,0,0.3390551
-0.115871295,2.0596726,0.021404343,0.1341423,0,1,0.89151883
-0.1285615,-0.26536894,0.0048073693,-0.14341176,1,0,0.37155977
-0.17787564,-0.31358784,0.043225303,-0.17806748,1,0,0.34994024
-1.2937268,-0.16760294,0.0121554285,0.18082635,1,0,0.22074252
-0.86193675,-0.46542242,0.029045215,-0.31124103,0,0,0.16762546
-0.8777956,0.30774757,0.07061357,0.004725337,1,0,0.38043424
0.559885,1.3774235,0.0049879607,0.010675835,1,1,0.8765303
-0.11116878,0.33598796,0.101265885,0.11904322,1,1,0.611146
-0.88925153,-0.13513413,0.069432124,0.10144211,1,0,0.30016586
0.5939788,0.6577039,0.068687476,0.025068719,1,1,0.7945287
-1.6784743,-1.1942866,-0.5546187,-0.28137222,0,0,0.024085958
-0.5976987,-0.20725536,-0.006143942,0.08118086,1,0,0.3267518
-0.17952906,-0.030071165,-0.41738474,-0.025158321,1,1,0.34408563
0.6930009,-0.25117272,0.13639198,0.06499966,1,1,0.65706086
-0.9668968,-0.3131112,-0.2269313,0.014174274,0,1,0.18455875
-0.9479698,0.2497577,0.05623619,-0.29770833,1,1,0.282381
0.012757649,-0.27433836,0.09884695,-0.14210397,1,0,0.42608708
-1.0812438,0.7584481,-0.44464672,0.101125546,1,0,0.340894
0.6930009,-0.25117272,0.13639198,0.06499966,1,1,0.65706086
-0.014361701,0.5800938,0.058219407,0.05396457,1,1,0.66483593
0.29711354,-0.6039781,-0.79859567,-0.0074287374,1,1,0.24863881
3.0363312,-0.07590729,-0.6522032,-0.11427245,1,1,0.90033495
-0.5337572,-0.5356761,0.042634733,0.08320155,1,0,0.28158903
-1.3674306,0.039990537,0.00637497,-0.08918407,0,1,0.19730161
0.0779603,3.2352092,0.02268824,0.12311556,1,1,0.96970403
-0.28940555,1.5271517,0.069385625,-0.14849511,1,1,0.7623561
-0.4162561,-0.5605729,-0.0035320786,0.11256923,0,0,0.2971747
-0.08574485,-0.8608905,0.15611693,-0.2718888,1,1,0.25818878
0.13293123,-0.89868236,0.08863294,-0.06040786,0,0,0.32508022
-0.32512477,-0.45089358,-0.33700037,0.0016493861,1,0,0.24892263
-1.9228288,1.0057147,-0.033641923,-0.10770193,1,0,0.25894582
0.07818635,-0.09893902,0.033009727,0.08818461,1,0,0.52683556
-0.91997653,-0.38569582,-0.022331716,0.06803229,0,1,0.22218679
-0.014361701,0.5800938,0.058219407,0.05396457,0,1,0.66483593
-0.78464377,-0.25225893,0.04587591,-0.28824955,0,1,0.2188685
-0.07240054,0.2874877,0.09747458,0.043418325,1,1,0.58976257
1.0889417,-0.6888656,0.12763251,-0.010019092,1,1,0.62824446
-0.57313067,1.7373505,0.021764204,0.1107335,1,1,0.78646064
-0.11489015,-0.03701953,0.096696354,-0.21931829,0,0,0.43351406
-0.8109167,-1.0938776,-0.26896527,0.1447792,0,0,0.11691466
0.029939314,0.15959533,-0.15059924,0.15730877,1,1,0.5506377
-0.30160433,0.24248642,-0.19109297,0.12637323,1,1,0.4708247
0.012757649,-0.27433836,0.09884695,-0.14210397,1,0,0.42608708
0.4103549,-0.7961327,0.17045256,0.117435694,1,0,0.4772942
-0.5856143,0.21900038,0.06280625,0.021515783,0,1,0.4316095
-0.62288076,-0.85204136,0.05221887,0.032218788,0,0,0.2004504
0.4804171,2.5121493,0.08628137,0.04870664,1,1,0.9582959
0.31967828,0.6404242,0.086794406,-0.39125368,1,0,0.6598546
-0.19402589,-1.0123538,0.039399985,0.06018788,1,0,0.24977972
0.20107958,-1.0187922,-0.22912185,0.32360008,0,0,0.32822368
0.13251905,0.1482622,-0.030542366,-0.46675593,1,1,0.44781244
-0.058462083,0.24512428,0.103403986,0.07169993,1,1,0.5911617
0.85976523,-0.8135694,0.19789703,0.051352303,1,0,0.575041
0.6645363,-0.36791942,0.17615461,-0.13273136,1,0,0.58590055
0.06455987,-0.2493988,0.102120936,0.07896445,1,0,0.50081253
0.06455987,-0.2493988,0.102120936,0.07896445,0,0,0.50081253
-0.13622242,-0.27800202,0.066887036,-0.18475957,0,0,0.37166202
0.86017096,0.5335429,0.064902194,-0.020430181,1,0,0.8092572
-0.08574485,-0.8608905,0.15611693,-0.2718888,1,0,0.25818878
-0.10234093,-0.1655624,-0.0062676007,0.07875295,0,0,0.4530353
-1.9303174,-0.7895257,0.04395029,-0.16685,0,1,0.055423252
-0.6021854,0.24180676,0.12953132,-0.06825236,0,0,0.42749083
0.19670732,-1.0199882,0.10673828,0.036177427,0,0,0.33774465
0.44649172,-0.93693644,-0.20845315,0.25099784,1,1,0.3915274
3.1247654,-0.79104555,0.14739761,0.12170968,0,1,0.93149155
-0.11489015,-0.03701953,0.096696354,-0.21931829,1,0,0.43351406
-0.8326778,-0.73656195,0.04758308,0.042638145,0,0,0.18663661
0.09855305,-0.7290691,0.1751096,-0.0344829,0,0,0.381571
-0.4469206,0.19411986,0.14172155,-0.0490447,0,0,0.4617945
0.4103549,-0.7961327,0.17045256,0.117435694,1,0,0.4772942
-0.41521117,-0.80001384,-0.6541826,-0.328711,0,0,0.10055133
0.053764485,-0.7955897,0.09295847,0.020308819,0,0,0.3494281
0.008976864,0.34072956,0.06274938,0.06875887,0,1,0.61968666
0.6367965,-0.5789338,0.11829599,0.031380866,1,1,0.553431
-0.95282835,0.53557837,0.0943696,-0.15541524,1,0,0.38431057
0.31263256,1.6637508,0.070686564,-0.2996628,0,1,0.8525082
-0.6727077,0.30468932,-0.2044914,-0.19927451,1,0,0.3176091
-0.21683347,-0.039069068,0.0587721,0.07014075,1,0,0.47003934
0.45103198,0.71014875,0.020742023,0.1048898,1,1,0.78479254
-0.060874403,-0.8469014,0.037376255,0.03535949,1,0,0.30406046
-0.7958182,-0.041680757,-0.030962422,-0.039562624,1,0,0.28884062
-0.8932323,-0.36532015,-0.020763338,0.12028306,0,1,0.2401188
0.19337529,0.8201315,0.017113177,0.04347875,1,1,0.7467026
0.7660772,1.5317837,0.01597852,0.070431724,1,1,0.9161596
1.3188531,0.69822687,0.0873905,-0.003890658,1,1,0.89163804
